# phi u uprime x y
42.8514 1.44991 -0.218582 0.293718 -0.62403
42.8984 1.43915 -0.239461 0.325088 -0.614116
42.9452 1.42745 -0.259778 0.356399 -0.603118
42.992 1.41483 -0.279488 0.387637 -0.591018
43.0387 1.40133 -0.298548 0.418789 -0.577799
43.0853 1.38699 -0.316916 0.44984 -0.56344
43.1317 1.37185 -0.334555 0.480772 -0.54792
43.1781 1.35595 -0.351427 0.511568 -0.531219
43.2243 1.33933 -0.3675 0.542206 -0.513313
43.2703 1.32204 -0.382743 0.572665 -0.494177
43.3163 1.30412 -0.397128 0.602918 -0.473787
43.362 1.28562 -0.410632 0.632941 -0.452117
43.4076 1.2666 -0.423231 0.662702 -0.429141
43.4531 1.24709 -0.434908 0.692169 -0.404831
43.4983 1.22716 -0.445646 0.721308 -0.379162
43.5434 1.20684 -0.455432 0.75008 -0.352104
43.5883 1.18619 -0.464257 0.778442 -0.323632
43.633 1.16526 -0.472113 0.806351 -0.293719
43.6775 1.14409 -0.478997 0.833757 -0.262338
43.7217 1.12275 -0.484907 0.860607 -0.229464
43.7658 1.10127 -0.489844 0.886844 -0.195073
43.8096 1.0797 -0.493812 0.912409 -0.159145
43.8532 1.05809 -0.496817 0.937234 -0.121658
43.8966 1.03649 -0.498869 0.961251 -0.0825959
43.9397 1.01494 -0.499979 0.984385 -0.0419451
43.9826 0.993485 -0.50016 1.00656 0.000304406
44.0252 0.972164 -0.499428 1.02768 0.0441581
44.0676 0.951019 -0.497799 1.04768 0.0896164
44.1098 0.930089 -0.495294 1.06644 0.136674
44.1516 0.90941 -0.491932 1.08389 0.185318
44.1932 0.889018 -0.487736 1.0999 0.235529
44.2346 0.868946 -0.482731 1.11439 0.287279
44.2757 0.849226 -0.476939 1.12723 0.340532
44.3165 0.829887 -0.470389 1.13832 0.39524
44.357 0.810957 -0.463106 1.14754 0.451346
44.3973 0.792462 -0.455118 1.15478 0.50878
44.4373 0.774426 -0.446454 1.15991 0.56746
44.477 0.75687 -0.437142 1.16282 0.627292
44.5165 0.739816 -0.427211 1.16339 0.688166
44.5556 0.723282 -0.416692 1.16151 0.74996
44.5945 0.707283 -0.405613 1.15706 0.812534
44.6331 0.691835 -0.394005 1.14994 0.875734
44.6715 0.67695 -0.381896 1.14004 0.939393
44.7096 0.662641 -0.369316 1.12728 1.00333
44.7474 0.648916 -0.356295 1.11156 1.06733
44.7849 0.635784 -0.34286 1.09283 1.1312
44.8222 0.623252 -0.32904 1.071 1.19471
44.8593 0.611326 -0.314863 1.04605 1.25761
44.8961 0.600008 -0.300354 1.01795 1.31965
44.9326 0.589303 -0.285542 0.986676 1.38058
44.9689 0.579211 -0.27045 0.952244 1.44013
45.0049 0.569734 -0.255103 0.914681 1.49803
45.0407 0.560871 -0.239526 0.874036 1.55401
45.0764 0.552622 -0.22374 0.830381 1.60778
45.1117 0.544984 -0.207768 0.783809 1.65908
45.1469 0.537955 -0.19163 0.734434 1.70765
45.1819 0.531533 -0.175346 0.682393 1.75323
45.2167 0.525714 -0.158934 0.627844 1.79557
45.2514 0.520494 -0.142414 0.570965 1.83445
45.2858 0.51587 -0.1258 0.511952 1.86965
45.3201 0.511838 -0.10911 0.45102 1.90097
45.3543 0.508393 -0.0923578 0.388396 1.92826
45.3884 0.505532 -0.0755578 0.324323 1.95135
45.4224 0.503251 -0.0587232 0.259054 1.97012
45.4562 0.501547 -0.0418668 0.192852 1.98448
45.49 0.500417 -0.0250004 0.125983 1.99436
45.5237 0.499858 -0.00813552 0.0587217 1.99971
45.5574 0.499868 0.00871664 -0.00865983 2.00051
45.5911 0.500445 0.0255453 -0.0758884 1.99678
45.6247 0.501587 0.0423397 -0.142694 1.98856
45.6584 0.503294 0.0590893 -0.208813 1.97591
45.6921 0.505566 0.0757831 -0.273987 1.95891
45.7258 0.508402 0.0924102 -0.337969 1.9377
45.7595 0.511803 0.108959 -0.400522 1.91239
45.7934 0.51577 0.125418 -0.461423 1.88314
45.8273 0.520304 0.141775 -0.520461 1.85014
45.8613 0.525406 0.158017 -0.577444 1.81358
45.8955 0.531078 0.174129 -0.632194 1.77366
45.9298 0.537321 0.190098 -0.684551 1.73061
45.9642 0.544137 0.205908 -0.734376 1.68467
45.9987 0.551527 0.221543 -0.781545 1.63606
46.0335 0.559493 0.236986 -0.825958 1.58504
46.0684 0.568034 0.252219 -0.867531 1.53186
46.1035 0.577151 0.267223 -0.906199 1.47678
46.1388 0.586844 0.281978 -0.941918 1.42004
46.1743 0.597112 0.296465 -0.974661 1.36189
46.21 0.607954 0.31066 -1.00442 1.30258
46.2459 0.619367 0.324543 -1.03119 1.24234
46.282 0.631347 0.338091 -1.05501 1.18141
46.3184 0.643891 0.351279 -1.07591 1.12
46.355 0.656993 0.364083 -1.09393 1.05833
46.3919 0.670646 0.376479 -1.10914 0.996587
46.429 0.684843 0.388441 -1.12161 0.934961
46.4664 0.699574 0.399944 -1.13141 0.873626
46.504 0.71483 0.410961 -1.13863 0.81274
46.5418 0.730597 0.421465 -1.14336 0.752451
46.58 0.746863 0.431431 -1.14571 0.692893
46.6184 0.763613 0.440831 -1.14576 0.634185
46.657 0.78083 0.449639 -1.14363 0.576437
46.6959 0.798496 0.457829 -1.13941 0.519743
46.7351 0.816591 0.465373 -1.13322 0.464187
46.7746 0.835093 0.472247 -1.12515 0.409843
46.8143 0.85398 0.478425 -1.11531 0.356774
46.8543 0.873227 0.483881 -1.10381 0.30503
46.8945 0.892806 0.488591 -1.09073 0.254657
46.935 0.912689 0.492533 -1.07618 0.205688
46.9758 0.932847 0.495684 -1.06026 0.15815
47.0169 0.953247 0.498023 -1.04304 0.112065
47.0582 0.973855 0.499529 -1.02463 0.0674445
47.0997 0.994638 0.500184 -1.0051 0.0242974
47.1415 1.01556 0.499971 -0.984527 -0.0173739
47.1836 1.03658 0.498874 -0.962995 -0.0575712
47.2259 1.05765 0.49688 -0.940572 -0.0963002
47.2685 1.07875 0.493976 -0.917325 -0.13357
47.3113 1.09982 0.490152 -0.893318 -0.169394
47.3543 1.12083 0.485401 -0.868612 -0.203785
47.3976 1.14172 0.479717 -0.843261 -0.236761
47.4411 1.16246 0.473097 -0.81732 -0.268341
47.4849 1.183 0.46554 -0.790836 -0.298544
47.5288 1.20328 0.457046 -0.763856 -0.327391
47.573 1.22327 0.447622 -0.736422 -0.354904
47.6174 1.24292 0.437273 -0.708573 -0.381104
47.6619 1.26217 0.426008 -0.680345 -0.406016
47.7067 1.28098 0.413841 -0.651772 -0.42966
47.7517 1.29931 0.400786 -0.622886 -0.452059
47.7968 1.3171 0.386862 -0.593714 -0.473236
47.8422 1.33432 0.372089 -0.564283 -0.493211
47.8877 1.3509 0.35649 -0.534617 -0.512005
47.9334 1.36682 0.340092 -0.504738 -0.529639
47.9792 1.38202 0.322925 -0.474665 -0.546132
48.0252 1.39646 0.305019 -0.444418 -0.561503
48.0713 1.41011 0.28641 -0.414013 -0.575769
48.1175 1.42292 0.267135 -0.383465 -0.588946
48.1639 1.43485 0.247233 -0.352789 -0.60105
48.2104 1.44588 0.226747 -0.321996 -0.612095
48.257 1.45596 0.205719 -0.291098 -0.622094
48.3037 1.46507 0.184198 -0.260107 -0.631058
48.3505 1.47318 0.16223 -0.229031 -0.638998
48.3974 1.48027 0.139867 -0.197879 -0.645923
48.4444 1.48631 0.11716 -0.16666 -0.65184
48.4914 1.49128 0.094161 -0.13538 -0.656757
48.5385 1.49517 0.0709258 -0.104048 -0.660678
48.5856 1.49796 0.0475093 -0.0726703 -0.663607
48.6328 1.49965 0.0239678 -0.0412524 -0.665546
48.68 1.50022 0.000358124 -0.00980108 -0.666496
48.7272 1.49968 -0.0232626 0.0216776 -0.666456
48.7744 1.49803 -0.0468369 0.0531776 -0.665424
48.8217 1.49526 -0.0703075 0.0846925 -0.663397
48.8689 1.49138 -0.0936174 0.116216 -0.660369
48.9161 1.48642 -0.11671 0.147741 -0.656335
48.9633 1.48037 -0.13953 0.179261 -0.651287
49.0104 1.47326 -0.162022 0.210769 -0.645215
49.0575 1.4651 -0.184133 0.242255 -0.638108
49.1046 1.45592 -0.20581 0.27371 -0.629956
49.1516 1.44575 -0.227003 0.305126 -0.620743
49.1985 1.43461 -0.247664 0.336491 -0.610455
49.2453 1.42254 -0.267744 0.367794 -0.599076
49.292 1.40956 -0.2872 0.399021 -0.586589
49.3387 1.39572 -0.305989 0.430158 -0.572974
49.3852 1.38106 -0.324071 0.461189 -0.558212
49.4316 1.36561 -0.341408 0.492097 -0.54228
49.4779 1.34941 -0.357965 0.522862 -0.525158
49.524 1.33252 -0.37371 0.553464 -0.50682
49.5701 1.31497 -0.388615 0.583878 -0.487243
49.6159 1.29682 -0.402651 0.61408 -0.466401
49.6616 1.2781 -0.415796 0.644041 -0.444268
49.7072 1.25888 -0.42803 0.673731 -0.420818
49.7525 1.2392 -0.439333 0.703116 -0.396024
49.7977 1.2191 -0.449693 0.73216 -0.369858
49.8427 1.19864 -0.459097 0.760823 -0.342293
49.8875 1.17788 -0.467536 0.789063 -0.313301
49.9321 1.15684 -0.475005 0.816832 -0.282857
49.9765 1.1356 -0.4815 0.84408 -0.250934
50.0207 1.1142 -0.487021 0.870753 -0.217508
50.0647 1.09267 -0.491571 0.896793 -0.182555
50.1084 1.07109 -0.495154 0.922137 -0.146055
50.1519 1.04948 -0.497778 0.946718 -0.107988
50.1952 1.02789 -0.499453 0.970465 -0.0683382
50.2382 1.00637 -0.500191 0.993301 -0.0270937
50.281 0.984962 -0.500006 1.01514 0.0157541
50.3235 0.963707 -0.498914 1.03591 0.0602089
50.3658 0.942642 -0.496933 1.05551 0.106269
50.4079 0.921807 -0.494083 1.07385 0.153926
50.4496 0.901238 -0.490386 1.09083 0.203165
50.4911 0.88097 -0.485865 1.10634 0.253965
50.5324 0.861034 -0.480543 1.12028 0.306293
50.5733 0.841461 -0.474446 1.13254 0.360109
50.614 0.822282 -0.4676 1.143 0.415362
50.6545 0.803522 -0.460032 1.15155 0.47199
50.6946 0.785206 -0.451771 1.15807 0.529919
50.7345 0.767359 -0.442845 1.16244 0.589062
50.7741 0.750001 -0.433283 1.16454 0.649319
50.8135 0.733151 -0.423114 1.16426 0.710576
50.8525 0.716828 -0.412368 1.16149 0.772703
50.8913 0.701046 -0.401075 1.1561 0.835556
50.9298 0.685821 -0.389263 1.14801 0.898976
50.9681 0.671164 -0.376964 1.1371 0.962788
51.006 0.657086 -0.364204 1.12328 1.0268
51.0437 0.643596 -0.351015 1.10649 1.09081
51.0812 0.630702 -0.337423 1.08665 1.1546
51.1184 0.618411 -0.323457 1.06371 1.21794
51.1553 0.606726 -0.309145 1.03762 1.28058
51.192 0.595651 -0.294512 1.00837 1.34227
51.2284 0.58519 -0.279585 0.975947 1.40274
51.2646 0.575342 -0.264389 0.940374 1.46174
51.3006 0.56611 -0.248947 0.901684 1.51897
51.3363 0.557491 -0.233284 0.859934 1.57418
51.3718 0.549485 -0.217421 0.815204 1.62709
51.4071 0.54209 -0.201381 0.767594 1.67743
51.4422 0.535303 -0.185182 0.717229 1.72493
51.4771 0.52912 -0.168845 0.664252 1.76935
51.5119 0.52354 -0.152388 0.60883 1.81044
51.5464 0.518557 -0.135828 0.551147 1.84799
51.5808 0.514169 -0.119182 0.491406 1.88178
51.6151 0.51037 -0.102466 0.429827 1.91163
51.6492 0.507158 -0.0856928 0.366645 1.93738
51.6833 0.504528 -0.0688774 0.302105 1.95889
51.7172 0.502477 -0.0520325 0.236464 1.97604
51.751 0.501001 -0.0351706 0.169988 1.98875
51.7848 0.500098 -0.0183033 0.102945 1.99696
51.8185 0.499765 -0.00144211 0.0356088 2.00062
51.8522 0.5 0.0154021 -0.0317466 1.99975
51.8858 0.500801 0.0322186 -0.0988498 1.99435
51.9194 0.502168 0.0489966 -0.165432 1.98448
51.9531 0.504099 0.0657254 -0.231233 1.97021
51.9868 0.506595 0.0823942 -0.295997 1.95165
52.0205 0.509655 0.0989919 -0.359482 1.9289
52.0543 0.513281 0.115507 -0.421454 1.90212
52.0882 0.517472 0.131927 -0.481696 1.87147
52.1222 0.522232 0.14824 -0.540004 1.83714
52.1562 0.52756 0.164432 -0.596189 1.79932
52.1904 0.533458 0.180489 -0.650082 1.75823
52.2248 0.539928 0.196397 -0.701531 1.7141
52.2592 0.546972 0.21214 -0.750401 1.66715
52.2939 0.55459 0.227701 -0.796579 1.61764
52.3287 0.562783 0.243063 -0.839968 1.56581
52.3636 0.571553 0.258208 -0.880493 1.51192
52.3988 0.580898 0.273116 -0.918097 1.45621
52.4342 0.59082 0.287767 -0.952741 1.39895
52.4697 0.601316 0.302141 -0.984406 1.34037
52.5055 0.612384 0.316216 -1.01309 1.28071
52.5415 0.624022 0.329969 -1.0388 1.22022
52.5778 0.636227 0.343377 -1.06156 1.15911
52.6142 0.648992 0.356417 -1.08142 1.09761
52.651 0.662314 0.369062 -1.09843 1.03591
52.6879 0.676183 0.38129 -1.11266 0.97422
52.7251 0.690593 0.393073 -1.12417 0.912709
52.7626 0.705533 0.404387 -1.13305 0.851549
52.8003 0.720993 0.415205 -1.13938 0.790894
52.8383 0.73696 0.425499 -1.14327 0.730886
52.8765 0.753419 0.435245 -1.1448 0.671653
52.915 0.770356 0.444414 -1.14408 0.613311
52.9537 0.787753 0.452981 -1.14121 0.555964
52.9928 0.805592 0.460918 -1.1363 0.499702
53.0321 0.823851 0.468201 -1.12945 0.444606
53.0716 0.842509 0.474802 -1.12077 0.390744
53.1114 0.861542 0.480698 -1.11035 0.338175
53.1515 0.880923 0.485862 -1.09831 0.286948
53.1919 0.900627 0.490271 -1.08473 0.237102
53.2325 0.920623 0.493903 -1.06971 0.18867
53.2734 0.94088 0.496736 -1.05335 0.141676
53.3145 0.961367 0.498748 -1.03573 0.0961373
53.3559 0.98205 0.49992 -1.01695 0.0520658
53.3976 1.00289 0.500234 -0.997072 0.00946703
53.4395 1.02386 0.499673 -0.976187 -0.0316579
53.4817 1.0449 0.498223 -0.954366 -0.0713124
53.5241 1.06599 0.49587 -0.931679 -0.109504
53.5667 1.08709 0.492604 -0.908191 -0.146242
53.6096 1.10814 0.488415 -0.883965 -0.18154
53.6528 1.12911 0.483296 -0.85906 -0.215414
53.6961 1.14994 0.477242 -0.83353 -0.247881
53.7397 1.17061 0.470252 -0.807425 -0.278961
53.7836 1.19105 0.462324 -0.780795 -0.308673
53.8276 1.21123 0.453462 -0.753682 -0.337038
53.8718 1.23108 0.443671 -0.726129 -0.364079
53.9163 1.25058 0.432959 -0.698174 -0.389818
53.961 1.26967 0.421337 -0.669852 -0.414276
54.0058 1.28829 0.408817 -0.641195 -0.437477
54.0509 1.30642 0.395416 -0.612233 -0.459443
54.0961 1.32399 0.381154 -0.582995 -0.480194
54.1415 1.34096 0.366051 -0.553505 -0.499754
54.1871 1.35729 0.350134 -0.523787 -0.518141
54.2328 1.37292 0.333428 -0.493861 -0.535376
54.2787 1.38783 0.315965 -0.463748 -0.551478
54.3247 1.40196 0.297777 -0.433465 -0.566465
54.3709 1.41529 0.2789 -0.403029 -0.580354
54.4172 1.42775 0.259373 -0.372453 -0.593161
54.4636 1.43933 0.239234 -0.341752 -0.604901
54.5101 1.44999 0.218528 -0.310937 -0.615587
54.5568 1.4597 0.1973 -0.28002 -0.625232
54.6035 1.46842 0.175596 -0.249012 -0.633847
54.6504 1.47613 0.153466 -0.21792 -0.641441
54.6973 1.4828 0.13096 -0.186754 -0.648025
54.7443 1.48842 0.108131 -0.155522 -0.653604
54.7913 1.49297 0.0850318 -0.124231 -0.658184
54.8384 1.49643 0.0617179 -0.092888 -0.661771
54.8856 1.49879 0.0382447 -0.0614997 -0.664366
54.9327 1.50004 0.0146689 -0.0300723 -0.665972
54.98 1.50017 -0.00895263 0.00138793 -0.666589
55.0272 1.49919 -0.0325625 0.0328749 -0.666216
55.0744 1.4971 -0.0561034 0.0643825 -0.66485
55.1216 1.49389 -0.0795181 0.0959044 -0.662487
55.1689 1.48959 -0.10275 0.127434 -0.659121
55.2161 1.48419 -0.125742 0.158965 -0.654746
55.2632 1.47772 -0.14844 0.190489 -0.649354
55.3103 1.4702 -0.170789 0.221999 -0.642933
55.3574 1.46163 -0.192736 0.253486 -0.635474
55.4044 1.45206 -0.214229 0.284942 -0.626963
55.4514 1.4415 -0.235219 0.316355 -0.617387
55.4983 1.42999 -0.255657 0.347715 -0.606729
55.5451 1.41756 -0.275497 0.379009 -0.594974
55.5918 1.40424 -0.294696 0.410225 -0.582103
55.6384 1.39007 -0.313212 0.441346 -0.568096
55.6848 1.37509 -0.331005 0.472358 -0.552934
55.7312 1.35934 -0.348039 0.50324 -0.536593
55.7774 1.34286 -0.364281 0.533975 -0.519052
55.8235 1.32571 -0.379699 0.564539 -0.500286
55.8695 1.30792 -0.394265 0.594908 -0.480271
55.9153 1.28954 -0.407954 0.625056 -0.458981
55.9609 1.27062 -0.420743 0.654955 -0.436389
56.0064 1.2512 -0.432613 0.684572 -0.412468
56.0517 1.23135 -0.443548 0.713872 -0.387192
56.0968 1.21111 -0.453533 0.742819 -0.360533
56.1417 1.19052 -0.462558 0.771372 -0.332464
56.1864 1.16964 -0.470617 0.799485 -0.302957
56.231 1.14852 -0.477703 0.827112 -0.271986
56.2753 1.12721 -0.483815 0.854199 -0.239525
56.3194 1.10575 -0.488954 0.880692 -0.205551
56.3632 1.0842 -0.493123 0.906531 -0.170041
56.4069 1.06259 -0.496329 0.931651 -0.132974
56.4503 1.04099 -0.498578 0.955983 -0.0943325
56.4935 1.01942 -0.499883 0.979455 -0.0541015
56.5364 0.997942 -0.500256 1.00199 -0.01227
56.5791 0.976588 -0.499713 1.0235 0.0311686
56.6215 0.955402 -0.498269 1.0439 0.0762161
56.6637 0.934423 -0.495945 1.0631 0.122869
56.7057 0.913688 -0.492759 1.08101 0.171116
56.7473 0.893233 -0.488736 1.09751 0.22094
56.7887 0.87309 -0.483896 1.11251 0.272316
56.8299 0.853293 -0.478267 1.1259 0.325208
56.8707 0.833872 -0.471872 1.13757 0.379573
56.9113 0.814853 -0.46474 1.1474 0.435356
56.9516 0.796265 -0.456897 1.15527 0.492489
56.9917 0.77813 -0.448371 1.16107 0.550895
57.0315 0.760472 -0.439191 1.16467 0.610482
57.071 0.743311 -0.429387 1.16597 0.671144
57.1102 0.726665 -0.418988 1.16484 0.732761
57.1491 0.710552 -0.408024 1.16117 0.795198
57.1878 0.694987 -0.396523 1.15485 0.858305
57.2262 0.679983 -0.384516 1.14578 0.921918
57.2644 0.665552 -0.372033 1.13386 0.985856
57.3022 0.651704 -0.359101 1.119 1.04992
57.3398 0.638446 -0.34575 1.10114 1.11391
57.3772 0.625788 -0.332008 1.08021 1.17759
57.4143 0.613733 -0.317903 1.05615 1.24073
57.4511 0.602287 -0.303462 1.02894 1.30307
57.4877 0.591453 -0.28871 0.998558 1.36438
57.524 0.581232 -0.273674 0.96501 1.42437
57.5601 0.571625 -0.258379 0.928317 1.48277
57.596 0.562633 -0.242848 0.888524 1.53933
57.6316 0.554255 -0.227104 0.845696 1.59375
57.667 0.546488 -0.211168 0.79992 1.64576
57.7023 0.539332 -0.195063 0.751305 1.69511
57.7373 0.532782 -0.178808 0.699984 1.74153
57.7721 0.526836 -0.162422 0.646108 1.78478
57.8068 0.52149 -0.145922 0.58985 1.82461
57.8413 0.51674 -0.129327 0.531402 1.86082
57.8756 0.512583 -0.112651 0.470973 1.8932
57.9099 0.509015 -0.0959106 0.408789 1.92158
57.9439 0.506031 -0.0791193 0.345089 1.9458
57.9779 0.503628 -0.0622908 0.280123 1.96574
58.0118 0.501802 -0.0454377 0.214151 1.98128
58.0456 0.500551 -0.0285722 0.147441 1.99235
58.0793 0.499871 -0.0117058 0.0802618 1.99891
58.113 0.49976 0.00515014 0.0128888 2.00092
58.1467 0.500217 0.0219849 -0.0544053 1.99839
58.1803 0.50124 0.0387877 -0.12135 1.99136
58.214 0.502827 0.0555478 -0.187679 1.97988
58.2476 0.504979 0.0722546 -0.253133 1.96403
58.2813 0.507695 0.0888971 -0.317462 1.94393
58.3151 0.510977 0.105464 -0.380427 1.91971
58.3489 0.514823 0.121943 -0.441799 1.8915
58.3828 0.519237 0.138323 -0.501367 1.8595
58.4168 0.524218 0.154591 -0.558931 1.82388
58.4509 0.529769 0.170732 -0.614311 1.78486
58.4852 0.53589 0.186733 -0.667343 1.74264
58.5196 0.542584 0.202579 -0.71788 1.69747
58.5541 0.549852 0.218253 -0.765797 1.64958
58.5888 0.557695 0.233738 -0.810987 1.59922
58.6237 0.566114 0.249018 -0.85336 1.54663
58.6587 0.575108 0.264073 -0.892848 1.49207
58.6939 0.584679 0.278883 -0.929401 1.43579
58.7294 0.594825 0.293429 -0.962988 1.37803
58.765 0.605544 0.307689 -0.993593 1.31906
58.8009 0.616836 0.321641 -1.02122 1.2591
58.837 0.628696 0.335262 -1.04588 1.19838
58.8733 0.64112 0.34853 -1.06762 1.13713
58.9099 0.654103 0.361419 -1.08647 1.07557
58.9467 0.667639 0.373905 -1.1025 1.01388
58.9838 0.681721 0.385962 -1.11577 0.952257
59.0211 0.696339 0.397566 -1.12635 0.890882
59.0586 0.711484 0.408689 -1.13433 0.829915
59.0964 0.727143 0.419306 -1.13981 0.769505
59.1345 0.743304 0.42939 -1.14287 0.70979
59.1728 0.759952 0.438914 -1.14362 0.650893
59.2114 0.77707 0.447852 -1.14215 0.592924
59.2503 0.794642 0.456177 -1.13858 0.535984
59.2894 0.812648 0.463863 -1.133 0.480158
59.3288 0.831065 0.470883 -1.12552 0.425522
59.3685 0.849873 0.477212 -1.11625 0.372141
59.4084 0.869045 0.482826 -1.10528 0.32007
59.4486 0.888556 0.487699 -1.09271 0.269355
59.489 0.908377 0.491808 -1.07865 0.220032
59.5298 0.928479 0.495131 -1.06319 0.17213
59.5707 0.94883 0.497647 -1.04641 0.125672
59.612 0.969398 0.499334 -1.02841 0.0806725
59.6535 0.990147 0.500174 -1.00927 0.0371405
59.6952 1.01104 0.500149 -0.989067 -0.00491966
59.7372 1.03204 0.499244 -0.967883 -0.0455086
59.7795 1.05311 0.497444 -0.945787 -0.0846312
59.822 1.07421 0.494737 -0.922849 -0.122296
59.8648 1.09529 0.491112 -0.899132 -0.158513
59.9078 1.11632 0.486562 -0.874699 -0.193299
59.951 1.13724 0.481079 -0.849605 -0.226667
59.9944 1.15802 0.474661 -0.823903 -0.258637
60.0381 1.1786 0.467306 -0.797645 -0.289229
60.082 1.19895 0.459014 -0.770875 -0.318461
60.1261 1.219 0.44979 -0.743638 -0.346357
60.1705 1.23873 0.439639 -0.715973 -0.372938
60.215 1.25807 0.428571 -0.687918 -0.398226
60.2597 1.27698 0.416598 -0.659506 -0.422243
60.3047 1.29542 0.403733 -0.63077 -0.445012
60.3498 1.31334 0.389994 -0.601737 -0.466554
60.3951 1.33068 0.375402 -0.572436 -0.486892
60.4405 1.3474 0.359979 -0.542891 -0.506046
60.4862 1.36347 0.343751 -0.513123 -0.524036
60.532 1.37883 0.326747 -0.483155 -0.540882
60.5779 1.39344 0.308998 -0.453003 -0.556602
60.624 1.40726 0.290537 -0.422687 -0.571215
60.6702 1.42026 0.271402 -0.39222 -0.584736
60.7166 1.43239 0.251632 -0.361618 -0.597181
60.763 1.44361 0.231267 -0.330894 -0.608565
60.8096 1.4539 0.210352 -0.300058 -0.618901
60.8563 1.46323 0.188933 -0.269123 -0.6282
60.9031 1.47156 0.167057 -0.238097 -0.636474
60.95 1.47887 0.144774 -0.20699 -0.643731
60.9969 1.48514 0.122136 -0.175811 -0.649979
61.0439 1.49035 0.0991947 -0.144566 -0.655226
61.091 1.49447 0.076005 -0.113263 -0.659477
61.1381 1.4975 0.052622 -0.0819092 -0.662735
61.1852 1.49943 0.0291016 -0.0505107 -0.665003
61.2324 1.50025 0.00550055 -0.0190737 -0.666283
61.2797 1.49995 -0.0181239 0.0123956 -0.666573
61.3269 1.49854 -0.0417145 0.0438911 -0.665872
61.3741 1.49601 -0.0652138 0.0754065 -0.664177
61.4213 1.49238 -0.0885648 0.106936 -0.661483
61.4685 1.48765 -0.111711 0.138472 -0.657784
61.5157 1.48184 -0.134596 0.170008 -0.653073
61.5629 1.47495 -0.157166 0.201536 -0.647341
61.61 1.46702 -0.179365 0.233049 -0.640576
61.657 1.45807 -0.201143 0.264538 -0.632768
61.704 1.44811 -0.222447 0.295993 -0.623904
61.751 1.43718 -0.243229 0.327404 -0.613968
61.7978 1.4253 -0.263441 0.358759 -0.602944
61.8446 1.41252 -0.283038 0.390045 -0.590816
61.8912 1.39887 -0.301977 0.421249 -0.577565
61.9378 1.38438 -0.320218 0.452355 -0.56317
61.9842 1.36909 -0.337722 0.483345 -0.54761
62.0305 1.35306 -0.354453 0.514202 -0.530864
62.0767 1.33631 -0.370379 0.544905 -0.512908
62.1227 1.3189 -0.385471 0.57543 -0.493718
62.1686 1.30088 -0.3997 0.605754 -0.473268
62.2144 1.28228 -0.413043 0.635847 -0.451532
62.2599 1.26316 -0.425478 0.665682 -0.428484
62.3053 1.24357 -0.436988 0.695224 -0.404097
62.3506 1.22356 -0.447556 0.724438 -0.378343
62.3956 1.20318 -0.457171 0.753286 -0.351194
62.4404 1.18248 -0.465822 0.781725 -0.322624
62.4851 1.1615 -0.473505 0.80971 -0.292605
62.5295 1.1403 -0.480214 0.837191 -0.261112
62.5738 1.11892 -0.485949 0.864116 -0.228119
62.6178 1.09742 -0.490712 0.890425 -0.193602
62.6615 1.07584 -0.494507 0.916059 -0.157539
62.7051 1.05423 -0.497341 0.940951 -0.119911
62.7484 1.03263 -0.499224 0.965031 -0.0807006
62.7915 1.01109 -0.500166 0.988223 -0.0398947
62.8319 0.990904 -0.500207 1.00918 -2.47178e-15
