# phi u uprime x y
17.0346 1.47841 0.189839 -0.163502 -0.656345
17.0724 1.48525 0.17248 -0.137986 -0.658997
17.1101 1.49143 0.154861 -0.112528 -0.660986
17.148 1.49695 0.137009 -0.0871323 -0.662316
17.1858 1.5018 0.118948 -0.0618023 -0.662993
17.2237 1.50596 0.100707 -0.036542 -0.663021
17.2616 1.50943 0.0823115 -0.0113551 -0.662402
17.2996 1.51221 0.0637893 0.013755 -0.661142
17.3375 1.51428 0.0451679 0.0387849 -0.659241
17.3755 1.51564 0.0264753 0.0637313 -0.656703
17.4135 1.51629 0.00773932 0.0885908 -0.653528
17.4515 1.51623 -0.0110118 0.11336 -0.649717
17.4895 1.51545 -0.02975 0.138036 -0.64527
17.5275 1.51396 -0.048447 0.162615 -0.640187
17.5655 1.51177 -0.0670749 0.187093 -0.634467
17.6035 1.50887 -0.0856057 0.211466 -0.628107
17.6415 1.50526 -0.104012 0.235731 -0.621105
17.6795 1.50097 -0.122265 0.259883 -0.61346
17.7174 1.49598 -0.140339 0.283918 -0.605166
17.7554 1.49032 -0.158207 0.30783 -0.596221
17.7933 1.48398 -0.175842 0.331615 -0.586619
17.8312 1.47699 -0.193219 0.355266 -0.576355
17.869 1.46935 -0.210311 0.378778 -0.565425
17.9068 1.46108 -0.227094 0.402144 -0.553821
17.9446 1.45219 -0.243544 0.425357 -0.541537
17.9823 1.4427 -0.259638 0.448408 -0.528566
18.02 1.43262 -0.275352 0.47129 -0.5149
18.0576 1.42197 -0.290664 0.493994 -0.500532
18.0951 1.41077 -0.305555 0.516509 -0.485453
18.1326 1.39903 -0.320002 0.538825 -0.469655
18.1701 1.38679 -0.333987 0.560932 -0.453128
18.2074 1.37406 -0.347492 0.582816 -0.435863
18.2447 1.36086 -0.360499 0.604465 -0.417852
18.2819 1.34721 -0.372992 0.625865 -0.399083
18.319 1.33314 -0.384955 0.647 -0.379548
18.3561 1.31867 -0.396375 0.667856 -0.359236
18.393 1.30382 -0.407239 0.688415 -0.338137
18.4298 1.28863 -0.417535 0.708659 -0.316242
18.4666 1.27311 -0.427252 0.728569 -0.29354
18.5032 1.25729 -0.436381 0.748124 -0.270022
18.5397 1.24119 -0.444914 0.767304 -0.245679
18.5761 1.22485 -0.452844 0.786084 -0.220501
18.6124 1.20829 -0.460165 0.804442 -0.194479
18.6485 1.19153 -0.466873 0.822351 -0.167606
18.6845 1.1746 -0.472964 0.839785 -0.139873
18.7204 1.15753 -0.478436 0.856715 -0.111274
18.7561 1.14033 -0.483289 0.873113 -0.0818027
18.7917 1.12305 -0.487523 0.888947 -0.0514535
18.8272 1.10569 -0.491139 0.904185 -0.0202226
18.8625 1.08829 -0.49414 0.918793 0.011893
18.8977 1.07088 -0.496528 0.932735 0.0448948
18.9326 1.05346 -0.49831 0.945974 0.0787828
18.9675 1.03608 -0.49949 0.958473 0.113555
19.0022 1.01875 -0.500074 0.970192 0.149209
19.0367 1.00149 -0.500071 0.98109 0.185738
19.071 0.984319 -0.499489 0.991123 0.223135
19.1052 0.967268 -0.498336 1.00025 0.261389
19.1392 0.950353 -0.496623 1.00842 0.300488
19.173 0.933592 -0.49436 1.0156 0.340416
19.2066 0.917004 -0.491559 1.02173 0.381154
19.2401 0.900607 -0.48823 1.02676 0.42268
19.2734 0.884418 -0.484387 1.03066 0.464968
19.3065 0.868454 -0.480042 1.03336 0.50799
19.3394 0.852729 -0.475208 1.03482 0.551711
19.3721 0.837257 -0.4699 1.03499 0.596095
19.4046 0.822054 -0.46413 1.03382 0.6411
19.437 0.807131 -0.457914 1.03125 0.686679
19.4692 0.792501 -0.451266 1.02725 0.732781
19.5012 0.778175 -0.4442 1.02176 0.77935
19.533 0.764163 -0.436731 1.01473 0.826324
19.5646 0.750475 -0.428875 1.00612 0.873638
19.596 0.73712 -0.420646 0.995891 0.92122
19.6273 0.724107 -0.412059 0.983995 0.968993
19.6583 0.711442 -0.403129 0.970396 1.01687
19.6892 0.699132 -0.393872 0.955059 1.06478
19.7199 0.687184 -0.384302 0.937954 1.11261
19.7504 0.675602 -0.374433 0.919053 1.16027
19.7808 0.664392 -0.364281 0.898335 1.20765
19.811 0.653557 -0.35386 0.875782 1.25466
19.8409 0.643101 -0.343184 0.851383 1.30118
19.8708 0.633028 -0.332267 0.825133 1.34708
19.9004 0.623339 -0.321123 0.797032 1.39227
19.9299 0.614036 -0.309765 0.76709 1.4366
19.9592 0.605121 -0.298206 0.73532 1.47995
19.9884 0.596595 -0.28646 0.701747 1.52221
20.0174 0.588458 -0.274538 0.6664 1.56324
20.0462 0.580711 -0.262453 0.629317 1.60291
20.0749 0.573353 -0.250217 0.590547 1.64111
20.1035 0.566384 -0.237841 0.550143 1.67769
20.1319 0.559804 -0.225335 0.508168 1.71254
20.1602 0.55361 -0.212712 0.464694 1.74553
20.1883 0.547802 -0.199981 0.4198 1.77655
20.2163 0.542378 -0.187151 0.373572 1.80549
20.2442 0.537337 -0.174233 0.326105 1.83223
20.272 0.532677 -0.161235 0.2775 1.85669
20.2997 0.528397 -0.148167 0.227864 1.87875
20.3272 0.524493 -0.135035 0.177311 1.89834
20.3547 0.520965 -0.121849 0.125959 1.91538
20.3821 0.517809 -0.108616 0.0739326 1.9298
20.4094 0.515026 -0.0953434 0.0213591 1.94153
20.4366 0.512611 -0.0820375 -0.0316305 1.95054
20.4637 0.510565 -0.0687051 -0.0849026 1.95677
20.4908 0.508884 -0.0553526 -0.138322 1.96021
20.5178 0.507569 -0.0419861 -0.191752 1.96082
20.5448 0.506616 -0.0286114 -0.245055 1.95861
20.5718 0.506025 -0.0152342 -0.298096 1.95358
20.5987 0.505794 -0.00186005 -0.350739 1.94573
20.6256 0.505924 0.0115056 -0.402851 1.93509
20.6525 0.506413 0.0248575 -0.4543 1.9217
20.6794 0.507261 0.0381903 -0.50496 1.9056
20.7063 0.508467 0.0514987 -0.554705 1.88685
20.7332 0.510032 0.0647772 -0.603417 1.8655
20.7601 0.511955 0.0780205 -0.650982 1.84163
20.7871 0.514238 0.0912229 -0.697289 1.81531
20.8141 0.516879 0.104379 -0.742236 1.78665
20.8411 0.51988 0.117482 -0.785727 1.75572
20.8683 0.523242 0.130527 -0.827671 1.72264
20.8954 0.526965 0.143506 -0.867985 1.68752
20.9227 0.531051 0.156414 -0.906595 1.65045
20.95 0.535499 0.169243 -0.943431 1.61158
20.9774 0.540312 0.181986 -0.978436 1.57101
21.0049 0.54549 0.194636 -1.01156 1.52887
21.0325 0.551034 0.207184 -1.04275 1.48529
21.0601 0.556944 0.219622 -1.07197 1.44039
21.0879 0.563222 0.231942 -1.09921 1.39432
21.1159 0.569869 0.244134 -1.12443 1.3472
21.1439 0.576883 0.256189 -1.14762 1.29916
21.1721 0.584267 0.268098 -1.16879 1.25033
21.2003 0.592019 0.27985 -1.18793 1.20083
21.2288 0.60014 0.291434 -1.20505 1.1508
21.2573 0.60863 0.302842 -1.22016 1.10035
21.286 0.617486 0.31406 -1.2333 1.0496
21.3149 0.626709 0.325077 -1.24448 0.998666
21.3439 0.636296 0.335883 -1.25374 0.94766
21.3731 0.646245 0.346465 -1.26111 0.896685
21.4024 0.656555 0.35681 -1.26664 0.845843
21.4318 0.667223 0.366907 -1.27038 0.795228
21.4615 0.678244 0.376742 -1.27237 0.744931
21.4913 0.689616 0.386302 -1.27266 0.695035
21.5213 0.701335 0.395575 -1.27131 0.64562
21.5514 0.713394 0.404547 -1.26838 0.596758
21.5817 0.725789 0.413205 -1.26392 0.548517
21.6122 0.738514 0.421535 -1.25799 0.50096
21.6428 0.751561 0.429523 -1.25066 0.454142
21.6737 0.764925 0.437155 -1.24198 0.408116
21.7047 0.778596 0.444419 -1.23202 0.362927
21.7359 0.792567 0.451301 -1.22083 0.318617
21.7672 0.806828 0.457785 -1.20848 0.275222
21.7988 0.821368 0.46386 -1.19502 0.232774
21.8305 0.836178 0.469512 -1.18052 0.1913
21.8624 0.851246 0.474727 -1.16503 0.150824
21.8945 0.866559 0.479493 -1.1486 0.111366
21.9268 0.882106 0.483796 -1.1313 0.0729412
21.9592 0.897871 0.487624 -1.11318 0.0355627
21.9918 0.913841 0.490965 -1.09428 -0.000760115
22.0247 0.930001 0.493806 -1.07466 -0.0360207
22.0576 0.946335 0.496137 -1.05437 -0.0702151
22.0908 0.962826 0.497946 -1.03346 -0.103342
22.1242 0.979457 0.499224 -1.01196 -0.135402
22.1577 0.996209 0.499959 -0.989918 -0.166397
22.1914 1.01306 0.500143 -0.967382 -0.196333
22.2253 1.03 0.499767 -0.944387 -0.225215
22.2593 1.04701 0.498823 -0.920972 -0.253051
22.2935 1.06405 0.497304 -0.897171 -0.279851
22.3279 1.08112 0.495204 -0.873018 -0.305623
22.3624 1.09818 0.492516 -0.848547 -0.330379
22.3971 1.11523 0.489237 -0.823786 -0.354131
22.432 1.13222 0.485362 -0.798766 -0.37689
22.467 1.14915 0.480888 -0.773512 -0.398672
22.5022 1.16599 0.475815 -0.748052 -0.419488
22.5376 1.1827 0.47014 -0.722409 -0.439352
22.573 1.19928 0.463865 -0.696607 -0.458279
22.6087 1.21569 0.456991 -0.670666 -0.476284
22.6444 1.2319 0.44952 -0.644607 -0.49338
22.6803 1.2479 0.441456 -0.618449 -0.509583
22.7164 1.26366 0.432804 -0.59221 -0.524906
22.7525 1.27915 0.42357 -0.565906 -0.539364
22.7888 1.29435 0.413762 -0.539552 -0.552971
22.8252 1.30923 0.403387 -0.513164 -0.565742
22.8618 1.32377 0.392455 -0.486755 -0.57769
22.8984 1.33795 0.380977 -0.460337 -0.588828
22.9352 1.35173 0.368966 -0.433921 -0.59917
22.972 1.3651 0.356433 -0.40752 -0.60873
23.009 1.37803 0.343395 -0.381143 -0.617518
23.046 1.39051 0.329865 -0.354799 -0.625548
23.0831 1.4025 0.31586 -0.328497 -0.632831
23.1204 1.41399 0.301399 -0.302245 -0.639377
23.1577 1.42496 0.286499 -0.27605 -0.645199
23.195 1.43539 0.27118 -0.249919 -0.650306
23.2325 1.44525 0.255463 -0.223859 -0.654707
23.27 1.45454 0.239369 -0.197876 -0.658413
23.3076 1.46322 0.22292 -0.171974 -0.661431
23.3452 1.4713 0.206139 -0.146159 -0.663769
23.3829 1.47875 0.189051 -0.120436 -0.665435
23.4206 1.48556 0.171679 -0.0948084 -0.666437
23.4584 1.49172 0.154049 -0.0692808 -0.66678
23.4962 1.49721 0.136186 -0.043857 -0.666469
23.5341 1.50202 0.118117 -0.0185406 -0.665511
23.572 1.50615 0.0998675 0.0066649 -0.66391
23.6099 1.50959 0.0814654 0.0317562 -0.661669
23.6478 1.51233 0.0629378 0.05673 -0.658792
23.6858 1.51437 0.0443123 0.0815831 -0.655282
23.7238 1.5157 0.0256168 0.106312 -0.65114
23.7618 1.51632 0.00687924 0.130914 -0.646369
23.7998 1.51622 -0.0118722 0.155386 -0.640969
23.8378 1.51541 -0.0306093 0.179724 -0.63494
23.8758 1.51389 -0.0493041 0.203925 -0.628282
23.9138 1.51167 -0.0679284 0.227984 -0.620995
23.9518 1.50873 -0.0864543 0.251899 -0.613076
23.9898 1.5051 -0.104854 0.275664 -0.604523
24.0278 1.50077 -0.1231 0.299276 -0.595335
24.0657 1.49575 -0.141166 0.32273 -0.585507
24.1036 1.49006 -0.159024 0.346019 -0.575036
24.1415 1.48369 -0.176648 0.36914 -0.563919
24.1794 1.47667 -0.194012 0.392086 -0.552149
24.2173 1.469 -0.211091 0.414849 -0.539722
24.2551 1.4607 -0.22786 0.437424 -0.526631
24.2928 1.45178 -0.244294 0.459803 -0.512872
24.3306 1.44226 -0.260371 0.481977 -0.498437
24.3682 1.43216 -0.276068 0.503937 -0.483319
24.4058 1.42148 -0.291362 0.525675 -0.467511
24.4434 1.41025 -0.306232 0.547179 -0.451006
24.4809 1.3985 -0.320659 0.568439 -0.433794
24.5183 1.38623 -0.334623 0.589442 -0.415869
24.5557 1.37348 -0.348106 0.610176 -0.397221
24.5929 1.36025 -0.36109 0.630628 -0.377842
24.6301 1.34659 -0.373559 0.650782 -0.357722
24.6673 1.3325 -0.385498 0.670624 -0.336854
24.7043 1.31801 -0.396893 0.690136 -0.315229
24.7412 1.30315 -0.407732 0.709301 -0.292836
24.778 1.28794 -0.418001 0.728101 -0.269668
24.8148 1.2724 -0.427692 0.746516 -0.245716
24.8514 1.25657 -0.436794 0.764524 -0.220972
24.8879 1.24046 -0.4453 0.782103 -0.195427
24.9243 1.22411 -0.453203 0.799231 -0.169075
24.9605 1.20754 -0.460496 0.815882 -0.141906
24.9967 1.19077 -0.467176 0.83203 -0.113916
25.0327 1.17383 -0.473239 0.847649 -0.0850985
25.0686 1.15675 -0.478684 0.862709 -0.0554477
25.1043 1.13956 -0.483509 0.87718 -0.0249597
25.1399 1.12226 -0.487715 0.891032 0.00636857
25.1753 1.10491 -0.491303 0.904232 0.0385391
25.2106 1.08751 -0.494275 0.916745 0.0715527
25.2458 1.07009 -0.496636 0.928537 0.105408
25.2808 1.05268 -0.498391 0.939569 0.140104
25.3156 1.0353 -0.499543 0.949805 0.175635
25.3503 1.01796 -0.500101 0.959205 0.211996
25.3848 1.00071 -0.500072 0.967728 0.249178
25.4191 0.983546 -0.499464 0.975331 0.287171
25.4532 0.9665 -0.498286 0.981973 0.325962
25.4872 0.949591 -0.496548 0.987609 0.365534
25.521 0.932837 -0.49426 0.992194 0.40587
25.5547 0.916258 -0.491434 0.995683 0.446946
25.5881 0.89987 -0.488082 0.998028 0.488739
25.6214 0.883691 -0.484216 0.999182 0.531219
25.6545 0.867736 -0.479849 0.999099 0.574354
25.6874 0.852022 -0.474993 0.99773 0.618107
25.7201 0.836563 -0.469664 0.995028 0.662438
25.7526 0.821371 -0.463874 0.990946 0.707301
25.785 0.806461 -0.457638 0.985438 0.752646
25.8172 0.791844 -0.45097 0.978457 0.79842
25.8491 0.777532 -0.443886 0.969959 0.844563
25.8809 0.763534 -0.436399 0.959901 0.891011
25.9125 0.749861 -0.428526 0.948243 0.937695
25.944 0.736521 -0.42028 0.934946 0.984539
25.9752 0.723523 -0.411678 0.919974 1.03147
26.0063 0.710874 -0.402733 0.903294 1.07839
26.0371 0.69858 -0.393461 0.884878 1.12522
26.0678 0.686648 -0.383877 0.8647 1.17186
26.0983 0.675082 -0.373996 0.842741 1.21821
26.1287 0.663889 -0.363832 0.818984 1.26417
26.1588 0.653071 -0.353399 0.79342 1.30963
26.1888 0.642632 -0.342711 0.766044 1.35448
26.2186 0.632576 -0.331784 0.73686 1.3986
26.2483 0.622904 -0.32063 0.705876 1.44187
26.2778 0.613618 -0.309262 0.673109 1.48417
26.3071 0.604721 -0.297695 0.63858 1.52538
26.3362 0.596212 -0.28594 0.602323 1.56537
26.3652 0.588092 -0.274011 0.564375 1.60402
26.3941 0.580363 -0.261919 0.524784 1.6412
26.4227 0.573022 -0.249676 0.483604 1.67679
26.4513 0.56607 -0.237294 0.440898 1.71066
26.4797 0.559507 -0.224783 0.396739 1.7427
26.508 0.55333 -0.212155 0.351204 1.77279
26.5361 0.547539 -0.199419 0.304381 1.80081
26.5641 0.542133 -0.186585 0.256363 1.82666
26.592 0.537109 -0.173663 0.207252 1.85025
26.6198 0.532466 -0.160662 0.157154 1.87147
26.6474 0.528202 -0.14759 0.106185 1.89024
26.675 0.524315 -0.134456 0.0544616 1.90647
26.7024 0.520803 -0.121268 0.00210889 1.92011
26.7298 0.517664 -0.108033 -0.0507455 1.93109
26.7571 0.514897 -0.0947584 -0.10397 1.93935
26.7843 0.512499 -0.0814511 -0.157432 1.94486
26.8115 0.510468 -0.0681176 -0.210993 1.94759
26.8385 0.508804 -0.0547643 -0.264518 1.94751
26.8656 0.507504 -0.0413973 -0.31787 1.94462
26.8926 0.506567 -0.0280223 -0.37091 1.93891
26.9195 0.505992 -0.0146451 -0.423503 1.93041
26.9464 0.505778 -0.00127117 -0.475516 1.91912
26.9733 0.505923 0.0120941 -0.526815 1.90508
27.0002 0.506428 0.0254453 -0.577274 1.88835
27.0271 0.507292 0.0387772 -0.626768 1.86896
27.054 0.508514 0.0520844 -0.675176 1.84698
27.0809 0.510094 0.0653615 -0.722383 1.82247
27.1078 0.512034 0.0786031 -0.768281 1.79553
27.1348 0.514331 0.0918037 -0.812766 1.76624
27.1618 0.516989 0.104957 -0.855739 1.73469
27.1889 0.520006 0.118058 -0.897113 1.70098
27.216 0.523383 0.1311 -0.936802 1.66522
27.2432 0.527122 0.144077 -0.974733 1.62753
27.2704 0.531224 0.156982 -1.01084 1.58802
27.2977 0.535688 0.169807 -1.04505 1.54682
27.3251 0.540517 0.182546 -1.07733 1.50404
27.3526 0.545711 0.195192 -1.10763 1.45983
27.3802 0.551271 0.207735 -1.13591 1.41431
27.4079 0.557197 0.220168 -1.16215 1.36761
27.4357 0.563491 0.232483 -1.18632 1.31986
27.4636 0.570154 0.244669 -1.20841 1.2712
27.4917 0.577184 0.256718 -1.22843 1.22175
27.5198 0.584584 0.26862 -1.24637 1.17165
27.5481 0.592353 0.280365 -1.26225 1.12102
27.5766 0.60049 0.291943 -1.27608 1.06999
27.6051 0.608995 0.303342 -1.28788 1.01867
27.6338 0.617867 0.314552 -1.29769 0.96719
27.6627 0.627106 0.32556 -1.30553 0.915651
27.6917 0.636709 0.336357 -1.31146 0.864165
27.7209 0.646674 0.346929 -1.31551 0.812834
27.7502 0.657 0.357264 -1.31773 0.761756
27.7797 0.667683 0.367349 -1.31818 0.711023
27.8093 0.67872 0.377173 -1.31691 0.660721
27.8391 0.690107 0.386721 -1.31397 0.61093
27.8691 0.70184 0.395981 -1.30942 0.561726
27.8992 0.713914 0.40494 -1.30334 0.513178
27.9295 0.726324 0.413584 -1.29577 0.465349
27.96 0.739063 0.421899 -1.28678 0.418297
27.9907 0.752124 0.429872 -1.27644 0.372074
28.0215 0.765502 0.437489 -1.26481 0.326729
28.0526 0.779186 0.444737 -1.25196 0.282302
28.0837 0.79317 0.451602 -1.23794 0.238831
28.1151 0.807443 0.458069 -1.22281 0.196349
28.1467 0.821995 0.464126 -1.20665 0.154883
28.1784 0.836817 0.46976 -1.18951 0.114456
28.2103 0.851896 0.474956 -1.17145 0.0750886
28.2424 0.867219 0.479702 -1.15252 0.0367964
28.2747 0.882776 0.483985 -1.13279 -0.000408353
28.3072 0.89855 0.487792 -1.1123 -0.0365165
28.3398 0.914529 0.491112 -1.09112 -0.0715221
28.3726 0.930697 0.493931 -1.06928 -0.105422
28.4056 0.947038 0.49624 -1.04684 -0.138215
28.4388 0.963535 0.498027 -1.02384 -0.169903
28.4721 0.980172 0.499281 -1.00034 -0.200489
28.5057 0.996929 0.499993 -0.97636 -0.22998
28.5394 1.01379 0.500153 -0.951956 -0.258382
28.5732 1.03073 0.499753 -0.927163 -0.285703
28.6073 1.04774 0.498785 -0.902018 -0.311955
28.6415 1.06478 0.497241 -0.876555 -0.337148
28.6759 1.08185 0.495115 -0.850808 -0.361294
28.7105 1.09892 0.492402 -0.824808 -0.384407
28.7452 1.11596 0.489097 -0.798585 -0.406499
28.7801 1.13295 0.485197 -0.772166 -0.427586
28.8151 1.14988 0.480698 -0.745578 -0.447682
28.8503 1.16671 0.475599 -0.718845 -0.466802
28.8856 1.18342 0.469898 -0.691992 -0.484962
28.9211 1.19999 0.463598 -0.665039 -0.502177
28.9567 1.21639 0.456698 -0.638008 -0.518464
28.9925 1.2326 0.449201 -0.610917 -0.533836
29.0284 1.24859 0.441112 -0.583785 -0.548312
29.0644 1.26433 0.432435 -0.556628 -0.561905
29.1006 1.27981 0.423177 -0.529461 -0.574632
29.1369 1.295 0.413344 -0.5023 -0.586507
29.1733 1.30987 0.402945 -0.475158 -0.597545
29.2099 1.32439 0.391989 -0.448047 -0.607762
29.2465 1.33855 0.380488 -0.42098 -0.617171
29.2833 1.35232 0.368454 -0.393966 -0.625787
29.3201 1.36567 0.3559 -0.367016 -0.633622
29.3571 1.37859 0.34284 -0.340139 -0.64069
29.3941 1.39104 0.329289 -0.313343 -0.647004
29.4313 1.40301 0.315265 -0.286637 -0.652575
29.4685 1.41448 0.300784 -0.260028 -0.657416
29.5058 1.42543 0.285866 -0.233523 -0.661537
29.5432 1.43583 0.270529 -0.207127 -0.664949
29.5806 1.44567 0.254796 -0.180846 -0.667662
29.6181 1.45493 0.238686 -0.154686 -0.669686
29.6557 1.46359 0.222222 -0.128651 -0.671029
29.6933 1.47164 0.205428 -0.102746 -0.6717
29.731 1.47907 0.188327 -0.0769751 -0.671706
29.7688 1.48585 0.170943 -0.0513422 -0.671055
29.8066 1.49198 0.153303 -0.0258508 -0.669754
29.8444 1.49744 0.13543 -0.000504487 -0.667807
29.8822 1.50222 0.117352 0.0246935 -0.665221
29.9201 1.50633 0.099096 0.04974 -0.662001
29.958 1.50974 0.0806877 0.0746318 -0.658149
29.996 1.51245 0.0621551 0.099366 -0.653671
30.034 1.51445 0.0435259 0.12394 -0.648568
30.0719 1.51575 0.0248278 0.148349 -0.642843
30.1099 1.51634 0.00608883 0.172592 -0.636497
30.1479 1.51622 -0.0126628 0.196665 -0.629533
30.1859 1.51538 -0.031399 0.220565 -0.621949
30.2239 1.51383 -0.0500916 0.244287 -0.613747
30.2619 1.51157 -0.0687126 0.267829 -0.604925
30.2999 1.50861 -0.087234 0.291185 -0.595481
30.3379 1.50494 -0.105628 0.314353 -0.585416
30.3759 1.50059 -0.123868 0.337327 -0.574725
30.4138 1.49554 -0.141925 0.360102 -0.563406
30.4518 1.48982 -0.159774 0.382673 -0.551455
30.4897 1.48342 -0.177388 0.405034 -0.538869
30.5276 1.47637 -0.194741 0.427179 -0.525644
30.5654 1.46868 -0.211807 0.4491 -0.511773
30.6032 1.46035 -0.228563 0.470791 -0.497253
30.641 1.45141 -0.244983 0.492242 -0.482078
30.6787 1.44186 -0.261045 0.513447 -0.46624
30.7163 1.43173 -0.276725 0.534395 -0.449735
30.754 1.42103 -0.292002 0.555076 -0.432554
30.7915 1.40978 -0.306854 0.57548 -0.414692
30.829 1.39801 -0.321263 0.595594 -0.396141
30.8664 1.38572 -0.335207 0.615407 -0.376893
30.9038 1.37294 -0.348669 0.634905 -0.35694
30.941 1.3597 -0.361632 0.654075 -0.336276
30.9782 1.34601 -0.37408 0.6729 -0.314891
31.0153 1.33191 -0.385996 0.691365 -0.292779
31.0524 1.3174 -0.397369 0.709452 -0.269931
31.0893 1.30253 -0.408184 0.727144 -0.246339
31.1261 1.2873 -0.41843 0.744422 -0.221997
31.1628 1.27176 -0.428096 0.761264 -0.196896
31.1994 1.25591 -0.437174 0.77765 -0.17103
31.2359 1.23979 -0.445655 0.793556 -0.144391
31.2723 1.22343 -0.453532 0.808959 -0.116975
31.3086 1.20685 -0.4608 0.823834 -0.0887751
31.3447 1.19007 -0.467454 0.838154 -0.0597865
31.3807 1.17313 -0.473492 0.851892 -0.0300051
31.4166 1.15604 -0.478911 0.865019 0.000572278
31.4523 1.13884 -0.48371 0.877504 0.0319479
31.4879 1.12155 -0.48789 0.889316 0.064123
31.5233 1.10419 -0.491453 0.900423 0.0970973
31.5586 1.08679 -0.4944 0.91079 0.130869
31.5938 1.06937 -0.496736 0.920381 0.165436
31.6288 1.05196 -0.498465 0.929161 0.200793
31.6636 1.03458 -0.499593 0.937091 0.236933
31.6982 1.01725 -0.500126 0.944132 0.273847
31.7327 0.999994 -0.500073 0.950244 0.311525
31.767 0.982836 -0.499441 0.955387 0.349953
31.8012 0.965796 -0.498239 0.959517 0.389116
31.8352 0.948893 -0.496478 0.962593 0.428995
31.869 0.932146 -0.494168 0.964569 0.469568
31.9026 0.915573 -0.49132 0.965402 0.51081
31.936 0.899193 -0.487947 0.965046 0.552693
31.9693 0.883023 -0.484059 0.963458 0.595185
32.0024 0.867078 -0.479672 0.960591 0.638251
32.0353 0.851374 -0.474796 0.956399 0.68185
32.068 0.835925 -0.469447 0.95084 0.72594
32.1005 0.820745 -0.463639 0.943867 0.770471
32.1329 0.805847 -0.457385 0.935438 0.815392
32.165 0.791242 -0.450699 0.925512 0.860645
32.197 0.776942 -0.443598 0.914046 0.906167
32.2288 0.762957 -0.436095 0.901003 0.951893
32.2604 0.749298 -0.428206 0.886346 0.997748
32.2918 0.735972 -0.419946 0.870042 1.04366
32.323 0.722987 -0.411329 0.852061 1.08954
32.3541 0.710352 -0.40237 0.832374 1.13531
32.3849 0.698073 -0.393085 0.810959 1.18087
32.4156 0.686156 -0.383489 0.787797 1.22612
32.4461 0.674606 -0.373595 0.762875 1.27097
32.4765 0.663428 -0.36342 0.736184 1.31532
32.5066 0.652625 -0.352976 0.707721 1.35904
32.5366 0.642202 -0.342278 0.677489 1.40203
32.5664 0.632161 -0.331341 0.6455 1.44418
32.596 0.622505 -0.320178 0.611768 1.48536
32.6255 0.613235 -0.308802 0.576318 1.52546
32.6548 0.604353 -0.297227 0.539183 1.56435
32.6839 0.59586 -0.285465 0.5004 1.60191
32.7129 0.587757 -0.273528 0.460017 1.63801
32.7418 0.580043 -0.26143 0.41809 1.67255
32.7705 0.572718 -0.249181 0.374681 1.70539
32.799 0.565782 -0.236793 0.329861 1.73641
32.8274 0.559234 -0.224277 0.283709 1.76551
32.8557 0.553073 -0.211644 0.236312 1.79257
32.8838 0.547298 -0.198904 0.187763 1.81748
32.9118 0.541907 -0.186066 0.138164 1.84015
32.9397 0.536899 -0.173141 0.0876219 1.86049
32.9674 0.532271 -0.160137 0.0362502 1.87839
32.9951 0.528022 -0.147062 -0.0158321 1.89379
33.0226 0.52415 -0.133926 -0.0685009 1.90662
33.0501 0.520654 -0.120736 -0.121628 1.91681
33.0775 0.51753 -0.107499 -0.175082 1.92431
33.1047 0.514778 -0.0942227 -0.228729 1.92907
33.1319 0.512395 -0.0809141 -0.282432 1.93108
33.1591 0.510379 -0.0675797 -0.336053 1.93029
33.1862 0.50873 -0.0542257 -0.389454 1.92671
33.2132 0.507445 -0.0408582 -0.442498 1.92034
33.2402 0.506522 -0.027483 -0.495049 1.91117
33.2671 0.505962 -0.0141057 -0.54697 1.89924
33.294 0.505762 -0.000732015 -0.59813 1.88457
33.321 0.505922 0.0126328 -0.648401 1.86721
33.3478 0.506441 0.0259834 -0.697655 1.84721
33.3747 0.507319 0.0393144 -0.745774 1.82462
33.4016 0.508556 0.0526205 -0.792641 1.79952
33.4285 0.510151 0.0658964 -0.838146 1.77198
33.4555 0.512104 0.0791366 -0.882185 1.74209
33.4824 0.514417 0.0923354 -0.92466 1.70995
33.5094 0.517088 0.105487 -0.965482 1.67566
33.5365 0.52012 0.118586 -1.00457 1.63932
33.5636 0.523512 0.131625 -1.04184 1.60104
33.5908 0.527266 0.144599 -1.07723 1.56096
33.618 0.531381 0.157501 -1.11068 1.51917
33.6453 0.535861 0.170323 -1.14214 1.47582
33.6728 0.540704 0.183059 -1.17156 1.43104
33.7002 0.545912 0.1957 -1.19892 1.38495
33.7278 0.551487 0.20824 -1.22417 1.33768
33.7555 0.557428 0.220668 -1.24731 1.28937
33.7834 0.563737 0.232978 -1.26833 1.24015
33.8113 0.570414 0.245159 -1.28721 1.19016
33.8393 0.577459 0.257203 -1.30397 1.13952
33.8675 0.584874 0.269099 -1.31862 1.08837
33.8958 0.592657 0.280837 -1.33118 1.03682
33.9242 0.600809 0.292408 -1.34166 0.985008
33.9528 0.609329 0.3038 -1.35011 0.933043
33.9815 0.618216 0.315002 -1.35656 0.881041
34.0104 0.627469 0.326003 -1.36105 0.829114
34.0394 0.637086 0.33679 -1.36363 0.777364
34.0686 0.647066 0.347353 -1.36435 0.725893
34.0979 0.657406 0.357679 -1.36326 0.674793
34.1274 0.668103 0.367754 -1.36043 0.624153
34.157 0.679154 0.377567 -1.35591 0.574055
34.1868 0.690555 0.387104 -1.34976 0.524576
34.2168 0.702302 0.396353 -1.34205 0.475787
